,id_participant,merged_datetime,node_id,speed,prev_node_id
324,2,2023-10-04 18:15:02+09:00,1476,0.10899086491491908,1475
325,2,2023-10-11 18:10:21.848000+09:00,1530,2.3704246064049106e-05,1476
326,2,2023-10-11 18:16:19.642000+09:00,1476,0.010916105091504761,1530
327,2,2023-10-11 18:35:31+09:00,1375,0.4181865187269966,1476
328,2,2023-10-11 18:39:44.030000+09:00,75,1.6988628599754994,1375
329,2,2023-10-11 18:49:54.822000+09:00,76,9.179884672985864,75
330,2,2023-10-11 18:56:59.031000+09:00,6,4.71066606362136,76
331,2,2023-10-11 21:37:44.564000+09:00,6,0.07086459458526535,6
332,2,2023-10-11 21:53:28.001000+09:00,1081,1.854621929516637,6
333,2,2023-10-11 21:58:29.001000+09:00,1099,2.0271312534545562,1081
334,2,2023-10-11 22:11:44+09:00,1108,0.6302340213209401,1099
335,2,2023-10-12 08:12:20+09:00,77,0.013908756536771589,1108
336,2,2023-10-12 08:20:47+09:00,1107,2.334770269944694,77
337,2,2023-10-12 08:34:25.501000+09:00,1194,4.145014032839678,1107
338,2,2023-10-12 08:39:33+09:00,1170,8.463792611449172,1194
339,2,2023-10-12 08:44:58+09:00,78,6.32364026066072,1170
340,2,2023-10-12 08:53:01.410000+09:00,1312,1.2935584798242084,78
341,2,2023-10-12 08:58:02+09:00,1436,2.0957692833639996,1312
342,2,2023-10-12 09:03:03.001000+09:00,1431,1.8057138202687637,1436
343,2,2023-10-12 09:04:18+09:00,35,1.2050861517762372,1431
344,2,2023-10-12 10:01:57.381000+09:00,34,0.012952168288977628,35
345,2,2023-10-12 11:12:55.796000+09:00,34,0.0015174390677013283,34
346,2,2023-10-12 12:13:31.594000+09:00,34,0.004781374506577845,34
347,2,2023-10-12 12:31:10.190000+09:00,34,0.01137350481887628,34
348,2,2023-10-12 15:34:56.607000+09:00,79,0.004375327836286349,34
349,2,2023-10-12 16:20:12.004000+09:00,1531,0.08254417748054511,79
350,2,2023-10-12 16:24:05.001000+09:00,1532,1.5719506518983672,1531
351,2,2023-10-12 16:26:37+09:00,1387,2.560428178419151,1532
352,2,2023-10-12 16:31:38.001000+09:00,1328,3.2734929878310233,1387
353,2,2023-10-12 16:40:03.001000+09:00,1228,0.9965064572720915,1328
